[2016-04-23 04:57:12.917589] 1923, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:57:21.826724] 1924, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:57:30.735607] 1925, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 04:57:39.644267] 1926, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:57:48.553535] 1927, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:57:57.462520] 1928, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:58:06.371593] 1929, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:58:15.280258] 1930, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:58:24.189112] 1931, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:58:33.097801] 1932, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:58:42.006342] 1933, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:58:50.914005] 1934, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:58:59.822509] 1935, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:59:08.731206] 1936, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:59:17.639958] 1937, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:59:26.548231] 1938, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:59:35.457059] 1939, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:59:44.365335] 1940, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 04:59:53.273660] 1941, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:00:02.181934] 1942, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:00:11.089881] 1943, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:00:19.998741] 1944, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:00:28.907424] 1945, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:00:37.815836] 1946, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:00:46.724491] 1947, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:00:55.633157] 1948, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:01:04.541844] 1949, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:01:13.449906] 1950, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:01:22.358087] 1951, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:01:31.266122] 1952, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:01:40.175056] 1953, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:01:49.083854] 1954, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:01:57.993065] 1955, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:02:06.901844] 1956, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:02:15.810671] 1957, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:02:24.719573] 1958, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:02:33.627863] 1959, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:02:42.536270] 1960, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:02:51.444934] 1961, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:03:00.353250] 1962, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:03:09.261881] 1963, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:03:18.170535] 1964, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:03:27.079491] 1965, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:03:35.987678] 1966, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:03:44.896100] 1967, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:03:53.804523] 1968, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:04:02.713376] 1969, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:04:11.622070] 1970, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:04:20.530892] 1971, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:04:29.439957] 1972, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:04:38.348469] 1973, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:04:47.257153] 1974, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:04:56.165862] 1975, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:05:05.074851] 1976, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:05:13.983673] 1977, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:05:22.892801] 1978, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:05:31.801424] 1979, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:05:40.710079] 1980, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:05:49.618846] 1981, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:05:58.527857] 1982, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:06:07.436426] 1983, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:06:16.345174] 1984, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:06:25.253865] 1985, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:06:34.162632] 1986, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:06:43.071028] 1987, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:06:51.978994] 1988, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:07:00.887636] 1989, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:07:09.796112] 1990, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:07:18.704873] 1991, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:07:27.613512] 1992, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:07:36.522381] 1993, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:07:45.431300] 1994, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:07:54.339764] 1995, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:08:03.248375] 1996, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:08:12.157151] 1997, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:08:21.065386] 1998, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:08:29.973370] 1999, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:08:38.881618] 2000, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:08:47.790530] 2001, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:08:56.698469] 2002, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:09:05.606925] 2003, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:09:14.514796] 2004, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:09:23.423800] 2005, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:09:32.332649] 2006, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:09:41.241559] 2007, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:09:50.149626] 2008, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:09:59.057788] 2009, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:10:07.966360] 2010, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:10:16.874676] 2011, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:10:25.782589] 2012, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:10:34.690834] 2013, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:10:43.599154] 2014, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:10:52.507786] 2015, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:11:01.416901] 2016, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:11:10.325521] 2017, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:11:19.234158] 2018, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:11:28.142714] 2019, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:11:37.050792] 2020, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:11:45.958659] 2021, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:11:54.866837] 2022, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:12:03.775206] 2023, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:12:12.683755] 2024, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:12:21.592048] 2025, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:12:30.500190] 2026, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:12:39.409219] 2027, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:12:48.317972] 2028, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:12:57.226209] 2029, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:13:06.134596] 2030, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:13:15.043508] 2031, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:13:23.951798] 2032, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:13:32.860352] 2033, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:13:41.769277] 2034, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:13:50.677425] 2035, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:13:59.586334] 2036, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:14:08.494632] 2037, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:14:17.403232] 2038, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:14:26.311945] 2039, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:14:35.220595] 2040, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:14:44.129402] 2041, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:14:53.038112] 2042, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:15:01.946476] 2043, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:15:10.855118] 2044, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:15:19.763601] 2045, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:15:28.671941] 2046, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:15:37.580893] 2047, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:15:46.489377] 2048, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:15:55.398607] 2049, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:16:04.307155] 2050, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:16:13.215397] 2051, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:16:22.123239] 2052, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:16:31.032018] 2053, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:16:39.940090] 2054, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:16:48.848646] 2055, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:16:57.757741] 2056, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:17:06.665749] 2057, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:17:15.573650] 2058, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:17:24.482255] 2059, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:17:33.390655] 2060, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:17:42.299325] 2061, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:17:51.207940] 2062, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:18:00.115974] 2063, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:18:09.024640] 2064, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:18:17.933156] 2065, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:18:26.842122] 2066, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:18:35.750466] 2067, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:18:44.658504] 2068, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:18:53.566814] 2069, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:19:02.475517] 2070, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:19:11.383918] 2071, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:19:20.292744] 2072, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:19:29.201904] 2073, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:19:38.110705] 2074, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:19:47.019639] 2075, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:19:55.928142] 2076, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:20:04.836486] 2077, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:20:13.745180] 2078, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:20:22.653585] 2079, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:20:31.561836] 2080, Vcc = 3.10 V, Vbat = 4.12 V
[2016-04-23 05:20:40.469720] 2081, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:20:49.378597] 2082, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:20:58.287126] 2083, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:21:07.195413] 2084, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:21:16.103824] 2085, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:21:25.011788] 2086, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:21:33.919899] 2087, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:21:42.828383] 2088, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:21:51.736963] 2089, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:22:00.645779] 2090, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:22:09.554501] 2091, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:22:18.463084] 2092, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:22:27.371802] 2093, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:22:36.280790] 2094, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:22:45.189554] 2095, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:22:54.097955] 2096, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:23:03.006558] 2097, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:23:11.915310] 2098, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:23:20.823802] 2099, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:23:29.732337] 2100, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:23:38.641435] 2101, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:23:47.549804] 2102, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:23:56.459189] 2103, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:24:05.367265] 2104, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:24:14.276435] 2105, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:24:23.184982] 2106, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:24:32.093669] 2107, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:24:41.002638] 2108, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:24:49.910947] 2109, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:24:58.819547] 2110, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:25:07.728313] 2111, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:25:16.636955] 2112, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:25:25.545786] 2113, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:25:34.454585] 2114, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:25:43.363323] 2115, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:25:52.271877] 2116, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:26:01.180331] 2117, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:26:10.089187] 2118, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:26:18.998260] 2119, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:26:27.907137] 2120, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:26:36.815847] 2121, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:26:45.725028] 2122, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:26:54.633274] 2123, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:27:03.541660] 2124, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:27:12.449893] 2125, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:27:21.358146] 2126, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:27:30.266956] 2127, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:27:39.175298] 2128, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:27:48.084104] 2129, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:27:56.992537] 2130, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:28:05.901064] 2131, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:28:14.809391] 2132, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:28:23.717537] 2133, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:28:32.626155] 2134, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:28:41.534389] 2135, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:28:50.443405] 2136, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:28:59.352011] 2137, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:29:08.260263] 2138, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:29:17.169003] 2139, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:29:26.077338] 2140, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:29:34.985571] 2141, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:29:43.894778] 2142, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:29:52.802790] 2143, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:30:01.711451] 2144, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:30:10.620023] 2145, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:30:19.528871] 2146, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:30:28.437201] 2147, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:30:37.345208] 2148, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:30:46.253545] 2149, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:30:55.161609] 2150, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:31:04.069472] 2151, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:31:12.978306] 2152, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:31:21.887055] 2153, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:31:30.795595] 2154, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:31:39.704057] 2155, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:31:48.612075] 2156, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:31:57.520464] 2157, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:32:06.428841] 2158, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:32:15.337630] 2159, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:32:24.246323] 2160, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:32:33.153839] 2161, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:32:42.062279] 2162, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:32:50.970739] 2163, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:32:59.878998] 2164, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:33:08.787199] 2165, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:33:17.695868] 2166, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:33:26.604125] 2167, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:33:35.512405] 2168, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:33:44.421225] 2169, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:33:53.330035] 2170, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:34:02.238171] 2171, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:34:11.147040] 2172, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:34:20.055630] 2173, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:34:28.964243] 2174, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:34:37.872251] 2175, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:34:46.780778] 2176, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:34:55.688846] 2177, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:35:04.597451] 2178, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:35:13.505857] 2179, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:35:22.414605] 2180, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:35:31.322371] 2181, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:35:40.230844] 2182, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:35:49.139671] 2183, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:35:58.048157] 2184, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:36:06.956368] 2185, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:36:15.865034] 2186, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:36:24.772756] 2187, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:36:33.680772] 2188, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:36:42.589394] 2189, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:36:51.497799] 2190, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:37:00.406045] 2191, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:37:09.314506] 2192, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:37:18.223127] 2193, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:37:27.131638] 2194, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:37:36.040321] 2195, Vcc = 3.09 V, Vbat = 4.11 V
[2016-04-23 05:37:44.949013] 2196, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:37:53.856883] 2197, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:38:02.765118] 2198, Vcc = 3.09 V, Vbat = 4.11 V
[2016-04-23 05:38:11.673426] 2199, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:38:20.582225] 2200, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:38:29.490978] 2201, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:38:38.399314] 2202, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:38:47.307614] 2203, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:38:56.215476] 2204, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:39:05.123499] 2205, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:39:14.031171] 2206, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:39:22.939997] 2207, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:39:31.847787] 2208, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:39:40.756162] 2209, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:39:49.665126] 2210, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:39:58.573490] 2211, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:40:07.481646] 2212, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:40:16.390110] 2213, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:40:25.298543] 2214, Vcc = 3.09 V, Vbat = 4.11 V
[2016-04-23 05:40:34.207022] 2215, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:40:43.115217] 2216, Vcc = 3.09 V, Vbat = 4.11 V
[2016-04-23 05:40:52.023940] 2217, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:41:00.931659] 2218, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:41:09.840051] 2219, Vcc = 3.09 V, Vbat = 4.11 V
[2016-04-23 05:41:18.748480] 2220, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:41:27.656721] 2221, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:41:36.564741] 2222, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:41:45.473330] 2223, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:41:54.381638] 2224, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:42:03.289145] 2225, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:42:12.197728] 2226, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:42:21.106013] 2227, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:42:30.014170] 2228, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:42:38.921749] 2229, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:42:47.830760] 2230, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:42:56.738781] 2231, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:43:05.647238] 2232, Vcc = 3.10 V, Vbat = 4.11 V
[2016-04-23 05:43:14.555208] 2233, Vcc = 3.10 V, Vbat = 4.11 V
